dim,w,c,f_name
8,"[0.17854,0.21535,0.53956,0.37964,0.77732,0.39728,0.41553,0.27536]","[0.95309,0.8885 ,1.49683,0.5117 ,0.57598,1.26308,0.74824,1.5626 ]",MOROKOFF_CALFISCH_1
8,"[0.16111,0.94019,0.59356,0.07027,0.48001,0.49447,0.4808 ,0.64007]","[1.17366,0.34099,1.5443 ,0.98988,1.16049,0.99752,0.28927,1.50388]",MOROKOFF_CALFISCH_1
8,"[0.95041,0.88157,0.75268,0.68556,0.11297,0.15395,0.66169,0.65889]","[0.6301 ,1.46847,0.86009,0.10175,0.40292,1.26663,1.24696,2.02307]",MOROKOFF_CALFISCH_1
8,"[0.56193,0.48527,0.46132,0.69613,0.47241,0.30364,0.23562,0.07742]","[0.14155,1.65382,1.63758,1.42939,0.29384,1.34552,0.85942,0.63888]",MOROKOFF_CALFISCH_1
8,"[0.61212,0.6539 ,0.50629,0.90534,0.09496,0.82594,0.96409,0.91163]","[1.31397,0.18002,1.42421,0.00918,1.52775,2.13662,0.84135,0.56689]",MOROKOFF_CALFISCH_1
8,"[0.48829,0.19735,0.87034,0.71011,0.57591,0.73857,0.94105,0.82115]","[1.03172,1.62139,1.51451,0.16835,0.19539,0.63118,1.55868,1.27878]",MOROKOFF_CALFISCH_1
8,"[0.82411,0.45419,0.21825,0.89306,0.57881,0.66054,0.02449,0.82526]","[1.48218,0.62787,1.55461,0.54444,0.78211,1.28921,1.00886,0.7107 ]",MOROKOFF_CALFISCH_1
8,"[0.87285,0.89288,0.29413,0.00255,0.75379,0.74101,0.39934,0.54602]","[1.51024,1.87869,0.70117,0.70011,0.03765,1.60707,0.46582,1.09925]",MOROKOFF_CALFISCH_1
8,"[0.53425,0.51242,0.46734,0.89871,0.41834,0.29656,0.19853,0.12373]","[0.14665,1.86352,0.20027,0.64982,1.34849,1.83653,0.75777,1.19694]",MOROKOFF_CALFISCH_1
8,"[0.64421,0.14502,0.6416 ,0.58006,0.71782,0.32149,0.16031,0.33538]","[0.21186,0.58513,1.80093,0.7119 ,0.89703,1.72119,0.55991,1.51206]",MOROKOFF_CALFISCH_1
8,"[0.35481,0.04003,0.72065,0.71327,0.3481 ,0.16705,0.38637,0.00453]","[0.9283 ,1.09853,1.17977,1.04728,0.92128,1.28312,0.45462,1.08711]",MOROKOFF_CALFISCH_1
8,"[0.99599,0.42499,0.34174,0.05159,0.00544,0.16194,0.11616,0.4223 ]","[0.86468,1.54302,0.43398,1.44906,0.69059,1.66341,0.03384,1.32142]",MOROKOFF_CALFISCH_1
8,"[0.34917,0.97549,0.11965,0.81148,0.28685,0.89269,0.11867,0.96007]","[1.92191,0.29054,0.44997,1.33738,1.7919 ,1.42794,0.46177,0.31859]",MOROKOFF_CALFISCH_1
8,"[0.5579 ,0.25369,0.15282,0.04857,0.60745,0.9697 ,0.92163,0.0088 ]","[1.98505,0.17593,0.32517,1.88122,1.94598,0.67054,0.29543,0.72068]",MOROKOFF_CALFISCH_1
8,"[0.59703,0.19954,0.70846,0.494  ,0.95288,0.32231,0.5874 ,0.36716]","[0.20486,0.73226,1.36927,1.27944,0.50738,1.13921,1.23685,1.53073]",MOROKOFF_CALFISCH_1
8,"[0.73815,0.76272,0.82454,0.42852,0.49648,0.24558,0.58923,0.71531]","[0.24614,0.52628,0.19796,0.63822,1.36242,1.57735,1.56067,1.89094]",MOROKOFF_CALFISCH_1
8,"[0.27078,0.27946,0.30768,0.70779,0.22505,0.39378,0.1503 ,0.87769]","[0.82293,0.44084,0.95724,1.10546,0.38474,1.44568,1.09394,1.74916]",MOROKOFF_CALFISCH_1
8,"[0.8013 ,0.13491,0.48679,0.14147,0.10456,0.55171,0.12635,0.04523]","[0.81634,1.2183 ,0.87332,0.916  ,0.71733,0.912  ,1.30372,1.24298]",MOROKOFF_CALFISCH_1
8,"[0.17865,0.62806,0.17733,0.17558,0.96865,0.82108,0.44176,0.54996]","[1.3645 ,1.75071,1.22166,0.08012,0.49395,1.43241,0.5506 ,1.10606]",MOROKOFF_CALFISCH_1
8,"[0.89721,0.72107,0.58566,0.5157 ,0.68343,0.18055,0.11848,0.01914]","[0.10414,0.38255,2.09872,2.06312,0.13294,0.94521,0.9009 ,1.37242]",MOROKOFF_CALFISCH_1
8,"[0.63054,0.45061,0.88371,0.27589,0.77072,0.27137,0.21598,0.69874]","[0.71292,1.49765,0.90306,1.45746,1.49812,0.07354,0.53948,1.31777]",MOROKOFF_CALFISCH_1
8,"[0.81231,0.22256,0.9859 ,0.90515,0.4283 ,0.77497,0.40992,0.69786]","[1.46542,0.95498,1.46349,0.30655,1.16627,0.56896,1.09751,0.97681]",G_FUNCTION
8,"[0.00747,0.98185,0.91812,0.21864,0.17689,0.24523,0.7722 ,0.56062]","[0.2006 ,1.23474,2.22408,1.34366,0.34189,0.66478,0.53019,1.46007]",G_FUNCTION
8,"[0.23513,0.37059,0.22614,0.44213,0.7914 ,0.39901,0.7762 ,0.22812]","[0.92432,0.36083,2.09825,2.27491,0.55749,0.61775,0.30328,0.86316]",G_FUNCTION
8,"[0.25234,0.43363,0.9026 ,0.55865,0.47747,0.98057,0.31789,0.70557]","[0.83026,0.08237,0.30834,1.07484,1.97696,1.93805,1.4054 ,0.38379]",G_FUNCTION
8,"[0.49986,0.22093,0.10588,0.44834,0.45383,0.00607,0.35646,0.73172]","[1.45198,1.97032,0.95436,0.46851,0.87303,0.28388,0.35243,1.64549]",G_FUNCTION
8,"[0.22867,0.18187,0.03777,0.52295,0.25865,0.92641,0.20871,0.1656 ]","[1.77272,0.69786,0.81683,1.37105,1.30359,0.71283,0.96385,0.36126]",G_FUNCTION
8,"[0.24319,0.54511,0.67547,0.31816,0.5687 ,0.52003,0.37024,0.88702]","[0.48747,0.25521,1.25179,1.1122 ,2.24224,0.8213 ,1.34335,0.48643]",G_FUNCTION
8,"[0.76842,0.82606,0.66071,0.55353,0.17026,0.64258,0.04783,0.89534]","[0.62339,0.68151,0.22377,1.29232,1.20243,1.31718,1.12593,1.53346]",G_FUNCTION
8,"[0.31494,0.38142,0.14916,0.767  ,0.92472,0.88852,0.14428,0.62987]","[1.47831,0.90783,1.02495,0.40141,1.78363,1.33648,0.38884,0.67856]",G_FUNCTION
8,"[0.49333,0.60606,0.22261,0.8978 ,0.90988,0.53099,0.72399,0.04881]","[1.72894,0.53348,0.36573,0.82041,0.87813,0.07726,1.67372,1.92234]",G_FUNCTION
8,"[0.08902,0.80979,0.52906,0.4454 ,0.66244,0.55436,0.98963,0.45049]","[0.51984,1.39808,1.68815,0.25015,1.18551,0.79217,0.7057 ,1.46039]",G_FUNCTION
8,"[0.87139,0.40144,0.51351,0.49753,0.95242,0.4854 ,0.19315,0.64644]","[2.3086 ,1.55781,0.53582,0.16044,0.68377,0.34066,0.72007,1.69284]",G_FUNCTION
8,"[0.25477,0.36062,0.92257,0.04389,0.91151,0.51979,0.74052,0.24396]","[0.76313,1.6918 ,0.90447,0.22392,1.61561,1.14977,0.58918,1.06213]",G_FUNCTION
8,"[0.31142,0.65301,0.8302 ,0.09075,0.23575,0.90185,0.183  ,0.93692]","[1.85669,0.57675,0.93325,0.36136,0.98053,1.55029,0.40288,1.33825]",G_FUNCTION
8,"[0.53228,0.63111,0.1283 ,0.25981,0.25523,0.34937,0.2731 ,0.05158]","[0.09265,1.7716 ,0.65607,0.40123,0.93974,0.9741 ,2.11725,1.04736]",G_FUNCTION
8,"[0.69155,0.47169,0.50318,0.4367 ,0.84072,0.13167,0.46919,0.48752]","[1.38812,0.84614,1.90134,0.21774,0.35369,0.49113,1.77219,1.02964]",G_FUNCTION
8,"[0.83057,0.47448,0.77063,0.43361,0.6372 ,0.98086,0.20828,0.00675]","[1.41795,1.34196,1.30333,1.12044,0.592  ,0.34618,1.33585,0.54228]",G_FUNCTION
8,"[0.29933,0.83451,0.67996,0.28679,0.72236,0.92466,0.70503,0.20943]","[0.08555,1.56402,0.97336,1.75451,0.55815,0.68508,1.02986,1.34946]",G_FUNCTION
8,"[0.29764,0.81631,0.70362,0.33947,0.96845,0.43927,0.72242,0.30065]","[0.19612,0.60157,1.4608 ,1.01558,1.53698,0.94955,1.70244,0.53696]",G_FUNCTION
8,"[0.50686,0.38722,0.40302,0.84889,0.31593,0.1383 ,0.5458 ,0.71922]","[1.24995,1.42619,0.88068,1.25363,1.23339,1.30758,0.48289,0.16568]",G_FUNCTION
8,"[0.30726,0.77556,0.2109 ,0.39548,0.21445,0.66304,0.10036,0.37775]","[0.89505,1.14066,0.9334 ,0.8145 ,0.03524,1.92107,1.57483,0.68524]",G_FUNCTION
8,"[0.9063 ,0.835  ,0.64006,0.61026,0.01297,0.86565,0.17219,0.27367]","[1.07375,0.48613,0.86352,1.42548,0.28271,2.05862,1.69529,0.11451]",G_FUNCTION
8,"[0.028  ,0.39093,0.48632,0.606  ,0.61811,0.43131,0.47681,0.00884]","[1.48754,1.7716 ,0.6838 ,1.61422,1.00499,0.22388,0.87021,0.34375]",G_FUNCTION
8,"[0.10983,0.60594,0.44132,0.79704,0.69457,0.88117,0.60372,0.74913]","[0.82622,1.65114,0.85211,1.39248,0.60279,0.46668,0.07292,2.13566]",G_FUNCTION
8,"[0.04055,0.42444,0.68698,0.70031,0.6559 ,0.0122 ,0.04975,0.03064]","[1.39989,1.45255,0.5589 ,0.11934,1.44317,0.38548,2.26767,0.373  ]",G_FUNCTION
8,"[0.89556,0.11079,0.40284,0.89604,0.24223,0.5168 ,0.62892,0.66931]","[0.22279,0.01214,0.53572,1.77753,1.09154,1.76568,0.10303,2.49158]",G_FUNCTION
8,"[0.27145,0.43525,0.46545,0.14609,0.30076,0.53502,0.99539,0.09423]","[0.46406,0.49668,0.53412,1.32685,0.87993,0.39122,1.33886,2.56827]",G_FUNCTION
8,"[0.65429,0.74447,0.02419,0.87868,0.51273,0.31918,0.43609,0.3956 ]","[0.78843,0.87116,0.74369,1.04954,1.31277,0.86087,1.17165,1.20189]",G_FUNCTION
8,"[0.5245 ,0.3328 ,0.23831,0.59824,0.54572,0.41154,0.37336,0.06808]","[0.22119,0.8413 ,2.24154,2.65984,1.01726,0.18375,0.26592,0.5692 ]",G_FUNCTION
8,"[0.77216,0.94916,0.15439,0.04442,0.46962,0.26545,0.57334,0.45356]","[1.26695,0.09465,0.89738,0.90865,1.97472,1.52779,1.14357,0.18629]",G_FUNCTION
8,"[0.60833,0.11036,0.33746,0.35929,0.18425,0.57047,0.75882,0.185  ]","[0.76351,1.97702,1.04343,0.49026,0.42362,1.61888,0.98117,0.70212]",G_FUNCTION
8,"[0.95487,0.77238,0.94977,0.38524,0.85216,0.96119,0.90527,0.99685]","[1.28103,1.42857,1.41642,1.5951 ,0.7113 ,0.9862 ,0.52855,0.05282]",G_FUNCTION
8,"[0.86054,0.16523,0.23801,0.25126,0.05382,0.2871 ,0.73564,0.98952]","[1.79186,0.52414,0.05936,1.11693,0.13309,1.60981,0.75095,2.01387]",G_FUNCTION
8,"[0.84386,0.29263,0.47288,0.28673,0.40573,0.07688,0.05079,0.59424]","[0.0695 ,1.3894 ,1.04041,0.09613,1.8022 ,1.92822,0.57995,1.09419]",G_FUNCTION
8,"[0.38862,0.01352,0.56765,0.25151,0.10471,0.67763,0.95332,0.88953]","[1.19869,0.45041,1.16989,0.11094,0.47733,1.62538,1.23621,1.73115]",G_FUNCTION
8,"[0.9258 ,0.48661,0.50056,0.73949,0.79569,0.53741,0.60866,0.26785]","[0.50131,1.34402,0.31041,1.51711,1.69024,0.59189,1.29572,0.7493 ]",G_FUNCTION
8,"[0.88625,0.22997,0.44794,0.5068 ,0.36928,0.31586,0.21858,0.6173 ]","[0.9033 ,0.57386,1.32241,1.30961,0.55703,0.51287,1.47511,1.34581]",G_FUNCTION
8,"[0.44295,0.77131,0.08096,0.11639,0.67686,0.12165,0.1487 ,0.73037]","[0.36592,1.10648,0.70437,1.19654,0.83506,1.2252 ,1.15678,1.40964]",G_FUNCTION
8,"[0.50464,0.40346,0.21924,0.84081,0.13617,0.25177,0.86827,0.73287]","[0.77646,0.20006,0.55059,0.5776 ,1.16553,1.95161,1.65222,1.12594]",G_FUNCTION
8,"[0.81418,0.39819,0.46941,0.0622 ,0.55809,0.77184,0.28296,0.63289]","[0.15745,0.4288 ,1.17599,1.57162,1.42136,1.65115,1.28545,0.30817]",G_FUNCTION
8,"[0.66205,0.92561,0.37849,0.66345,0.71684,0.10917,0.501  ,0.10151]","[1.0994 ,0.52973,1.12522,1.26768,0.85627,1.37485,1.07699,0.66986]",G_FUNCTION
8,"[0.43921,0.12915,0.25019,0.09392,0.71035,0.19236,0.93744,0.85027]","[0.40463,1.42444,1.30668,0.41345,1.23149,1.12979,1.4058 ,0.68372]",G_FUNCTION
8,"[0.20582,0.1664 ,0.05402,0.702  ,0.71686,0.06912,0.652  ,0.65136]","[0.8592 ,1.36333,1.18524,0.87975,1.13901,0.57361,0.79481,1.20504]",G_FUNCTION
8,"[0.81531,0.88283,0.61371,0.88849,0.57988,0.2179 ,0.03063,0.359  ]","[1.57441,1.18044,0.41411,0.50168,1.16094,1.13208,0.73903,1.2973 ]",G_FUNCTION
8,"[0.93555,0.68885,0.20525,0.06145,0.3917 ,0.2897 ,0.35605,0.90756]","[0.34362,0.98125,0.89439,0.98661,0.95191,0.83451,1.50066,1.50705]",G_FUNCTION
8,"[0.49808,0.02775,0.22802,0.95487,0.63852,0.07237,0.51716,0.0656 ]","[0.95436,0.28456,0.27524,1.92915,1.28006,2.2727 ,0.33731,0.66662]",G_FUNCTION
8,"[0.51465,0.24669,0.28571,0.8243 ,0.0225 ,0.25379,0.64856,0.22557]","[0.65168,0.96856,1.23915,1.302  ,1.16263,0.65693,0.91921,1.09984]",G_FUNCTION
8,"[0.70481,0.09798,0.6541 ,0.93249,0.43645,0.20571,0.00494,0.63389]","[0.47226,1.52602,0.39177,0.19864,1.56943,0.26412,2.20534,1.37242]",G_FUNCTION
8,"[0.87206,0.89903,0.34743,0.14026,0.20343,0.42555,0.87697,0.6169 ]","[0.70313,0.95801,1.23179,1.01134,0.72168,1.32399,0.47967,1.57039]",G_FUNCTION
8,"[0.23794,0.22653,0.83058,0.78748,0.58128,0.87841,0.12206,0.46441]","[0.81604,1.617  ,0.34431,1.4872 ,1.24041,1.81322,0.24836,0.43346]",G_FUNCTION
8,"[0.45417,0.29046,0.34593,0.3649 ,0.58476,0.82257,0.56506,0.70805]","[1.7414 ,2.22379,0.09228,1.11233,0.91557,0.02169,0.97992,0.91301]",OSCILLATORY
8,"[0.04557,0.05136,0.72148,0.46465,0.7482 ,0.71108,0.99348,0.21164]","[1.72461,1.10868,1.05727,0.23954,1.67573,0.13455,0.62976,1.42985]",OSCILLATORY
8,"[0.59055,0.57923,0.71986,0.42231,0.11045,0.00797,0.94585,0.35665]","[0.03986,1.64173,1.13048,1.28879,1.72048,1.52258,0.3203 ,0.33578]",OSCILLATORY
8,"[0.25636,0.15353,0.99467,0.95367,0.49397,0.56157,0.25829,0.83119]","[1.14637,1.38115,1.17325,0.56288,1.65872,1.15198,0.48469,0.44096]",OSCILLATORY
8,"[0.49722,0.62078,0.65205,0.85046,0.37018,0.82304,0.97084,0.37793]","[1.29525,0.68544,0.42634,1.26292,1.09277,0.67874,1.2254 ,1.33314]",OSCILLATORY
8,"[0.31597,0.42287,0.33944,0.50256,0.82613,0.90836,0.858  ,0.21331]","[0.60247,1.88181,1.40153,1.46383,0.28761,1.05668,0.62588,0.68018]",OSCILLATORY
8,"[0.05731,0.59052,0.38758,0.39405,0.59215,0.09065,0.86211,0.7352 ]","[0.05851,1.50379,1.3979 ,0.62144,1.20142,1.25657,1.40788,0.55249]",OSCILLATORY
8,"[0.41466,0.29734,0.03801,0.45187,0.09579,0.79709,0.50907,0.88414]","[0.65754,1.44823,0.7216 ,0.18795,1.37337,0.63082,1.17267,1.80782]",OSCILLATORY
8,"[0.59209,0.29503,0.4886 ,0.11729,0.99302,0.28949,0.81571,0.61756]","[0.65082,0.48342,0.83214,1.57394,1.48095,1.09157,0.76085,1.1263 ]",OSCILLATORY
8,"[0.14194,0.80116,0.25352,0.25005,0.36376,0.73275,0.76526,0.57885]","[0.63546,0.12161,2.27868,0.0972 ,1.23998,0.93131,1.25725,1.43851]",OSCILLATORY
8,"[0.75657,0.66023,0.61297,0.69133,0.38175,0.36356,0.85351,0.86339]","[0.93173,1.39402,1.29027,0.11251,1.24853,0.56642,1.49469,0.96183]",OSCILLATORY
8,"[0.55158,0.38548,0.99166,0.24488,0.22671,0.49804,0.31321,0.23588]","[0.8164 ,1.74146,0.49357,0.64371,1.57573,1.04174,0.38418,1.30322]",OSCILLATORY
8,"[0.04171,0.4625 ,0.63193,0.52285,0.44383,0.98776,0.83437,0.70476]","[0.98978,1.89475,1.21297,0.6656 ,0.05697,0.5811 ,1.04409,1.55473]",OSCILLATORY
8,"[0.89747,0.12621,0.98689,0.40199,0.98183,0.52205,0.34423,0.41606]","[0.94864,1.23567,0.08001,1.27046,0.87976,0.87341,1.1013 ,1.61074]",OSCILLATORY
8,"[0.39941,0.08496,0.05303,0.13421,0.98239,0.554  ,0.35292,0.84322]","[0.53267,0.49784,0.3482 ,2.21659,0.70959,1.54215,1.45926,0.6937 ]",OSCILLATORY
8,"[0.99374,0.87027,0.08191,0.53725,0.47272,0.42979,0.7176 ,0.13887]","[0.08296,0.68579,1.42403,1.37472,0.94605,0.12316,0.88573,2.47757]",OSCILLATORY
8,"[0.68025,0.69956,0.95362,0.75248,0.09851,0.72554,0.48349,0.58977]","[0.079  ,1.63973,1.61725,2.43655,0.91432,1.03952,0.25209,0.02155]",OSCILLATORY
8,"[0.40969,0.10798,0.36991,0.55749,0.95308,0.84354,0.87093,0.46411]","[0.10117,1.47122,1.08405,1.33665,0.82392,0.94757,0.91824,1.31719]",OSCILLATORY
8,"[0.56199,0.08716,0.06405,0.54636,0.81966,0.93287,0.94033,0.82252]","[1.34723,1.33871,0.6907 ,1.45637,0.76507,1.24028,1.05503,0.10661]",OSCILLATORY
8,"[0.36296,0.44473,0.47862,0.43429,0.41036,0.1916 ,0.61838,0.35136]","[0.08805,1.20852,1.22426,1.40515,1.16814,1.2652 ,0.71921,0.92148]",OSCILLATORY
8,"[0.68292,0.55417,0.08018,0.82365,0.29699,0.02317,0.10122,0.82456]","[0.76612,1.81647,0.61056,0.68298,0.52097,1.69234,1.82216,0.08839]",OSCILLATORY
8,"[0.41914,0.7042 ,0.62853,0.23196,0.38526,0.9133 ,0.51106,0.13815]","[0.84117,1.74677,0.01605,0.14471,0.48773,1.97856,0.80052,1.98449]",OSCILLATORY
8,"[0.83825,0.80108,0.7902 ,0.92037,0.57789,0.06941,0.83535,0.46841]","[1.72559,0.57535,0.24709,1.24183,1.57096,0.93138,0.60662,1.1012 ]",OSCILLATORY
8,"[0.40523,0.76419,0.68537,0.16556,0.30971,0.24479,0.33525,0.06439]","[0.60335,0.3695 ,1.33268,1.916  ,0.5441 ,1.4826 ,0.44848,1.30329]",OSCILLATORY
8,"[0.06411,0.21995,0.97014,0.5284 ,0.86686,0.6469 ,0.28822,0.3029 ]","[0.42004,1.48281,1.69903,0.12064,0.93315,1.33532,1.45165,0.55736]",OSCILLATORY
8,"[0.6601 ,0.02909,0.44884,0.17138,0.52315,0.94319,0.96734,0.06933]","[0.42171,1.05008,1.33326,0.84716,1.46679,0.94504,0.90616,1.0298 ]",OSCILLATORY
8,"[0.29711,0.57441,0.65783,0.36308,0.42313,0.18626,0.16683,0.29799]","[0.27854,0.24462,1.71561,0.47953,0.58854,1.7329 ,1.70381,1.25645]",OSCILLATORY
8,"[0.62675,0.18644,0.37708,0.90821,0.20216,0.15829,0.62787,0.44348]","[0.55078,0.23848,0.75058,0.904  ,1.12371,2.38368,1.0405 ,1.00827]",OSCILLATORY
8,"[0.26876,0.38972,0.06646,0.42189,0.52108,0.55508,0.6795 ,0.4449 ]","[1.13261,0.2854 ,0.95635,0.49013,1.46558,0.82498,1.36903,1.47592]",OSCILLATORY
8,"[0.58318,0.19782,0.18567,0.98759,0.60946,0.93702,0.62471,0.74731]","[1.32482,0.88243,1.09002,1.46517,0.49531,1.14634,1.10198,0.49393]",OSCILLATORY
8,"[0.1311 ,0.0501 ,0.58804,0.2879 ,0.6629 ,0.3227 ,0.91686,0.46356]","[0.27396,1.6028 ,0.26398,1.79616,1.64076,0.76955,0.4326 ,1.22019]",OSCILLATORY
8,"[0.62954,0.17461,0.27725,0.10184,0.39495,0.95211,0.85946,0.21317]","[0.71601,1.46103,0.28219,1.2672 ,0.69952,0.28027,1.3985 ,1.89529]",OSCILLATORY
8,"[0.30262,0.34938,0.73881,0.00154,0.03417,0.50792,0.47932,0.71149]","[1.64343,1.52044,0.15882,0.73376,0.80279,1.52754,0.47429,1.13892]",OSCILLATORY
8,"[0.55078,0.19762,0.17514,0.62246,0.3044 ,0.29014,0.90814,0.75344]","[0.9194 ,1.12547,0.5377 ,1.0564 ,0.35936,0.50134,1.75486,1.74546]",OSCILLATORY
8,"[0.93101,0.45741,0.25391,0.7547 ,0.05077,0.90192,0.074  ,0.94713]","[0.92148,0.81464,1.43671,0.77973,1.34238,1.19742,1.21246,0.29518]",OSCILLATORY
8,"[0.0092 ,0.97113,0.15252,0.04947,0.94065,0.54504,0.92312,0.58486]","[0.29784,0.24509,0.61702,1.90719,2.27799,1.51692,1.0752 ,0.06275]",OSCILLATORY
8,"[0.51023,0.43367,0.24396,0.53708,0.62012,0.24528,0.33282,0.79045]","[1.60262,1.97895,1.65679,1.20767,0.12402,0.72228,0.12391,0.58377]",OSCILLATORY
8,"[0.40166,0.07874,0.14986,0.50361,0.54707,0.72462,0.82125,0.90693]","[0.04089,0.39354,0.76513,0.76195,0.73405,1.21004,2.36698,1.72741]",OSCILLATORY
8,"[0.58096,0.54231,0.73352,0.84752,0.61654,0.76876,0.02378,0.18211]","[0.10848,0.97824,0.55397,2.15525,0.54144,0.96721,1.89292,0.80248]",OSCILLATORY
8,"[0.2553 ,0.41192,0.91448,0.93295,0.82399,0.79922,0.19765,0.10464]","[0.01272,0.72737,1.54728,2.46359,0.6405 ,2.21483,0.17806,0.21566]",OSCILLATORY
8,"[0.53661,0.37042,0.74039,0.39962,0.72377,0.06898,0.85618,0.14793]","[0.71193,0.79873,1.78027,0.36397,1.75641,0.60184,0.42409,1.56275]",OSCILLATORY
8,"[0.52413,0.89259,0.60412,0.50955,0.14232,0.75819,0.16233,0.33127]","[0.90999,1.42973,1.7263 ,1.18677,0.45182,0.70942,1.25601,0.32996]",OSCILLATORY
8,"[0.28587,0.44407,0.20611,0.67058,0.14271,0.74111,0.15836,0.43576]","[1.19247,0.9984 ,0.11769,1.43991,1.55703,1.37942,0.8049 ,0.51017]",OSCILLATORY
8,"[0.30763,0.5175 ,0.41874,0.1447 ,0.02707,0.52219,0.81924,0.00052]","[0.47933,1.59461,0.12284,1.42257,1.55377,0.71535,0.40343,1.7081 ]",OSCILLATORY
8,"[0.83884,0.78548,0.73203,0.56233,0.7243 ,0.69583,0.00085,0.20634]","[1.41954,0.49196,1.51544,0.49498,1.12815,0.93374,0.46331,1.55287]",OSCILLATORY
8,"[0.22099,0.76442,0.43027,0.47828,0.31094,0.19752,0.18512,0.89204]","[1.49775,1.73113,1.33271,0.63051,1.44679,0.73484,0.17648,0.44979]",OSCILLATORY
8,"[0.39393,0.88483,0.55611,0.99414,0.26766,0.27144,0.63119,0.19785]","[0.02286,1.84933,0.58562,1.81303,2.01785,0.22696,0.96114,0.52321]",OSCILLATORY
8,"[0.04059,0.09165,0.29414,0.66882,0.53725,0.55986,0.88429,0.55012]","[0.89121,0.02714,1.62774,1.49117,0.33369,1.10534,0.85907,1.66464]",OSCILLATORY
8,"[0.65708,0.97461,0.648  ,0.91638,0.33057,0.00268,0.79357,0.76187]","[0.65008,1.14382,1.13937,0.25893,1.12095,1.60794,1.75191,0.327  ]",OSCILLATORY
8,"[0.64083,0.75227,0.45116,0.47193,0.12141,0.14363,0.62035,0.64658]","[0.32619,0.05443,0.86582,0.48039,1.90911,0.43893,2.05792,1.86721]",OSCILLATORY
8,"[0.90496,0.12104,0.46229,0.87011,0.93112,0.07829,0.06524,0.10491]","[1.26578,1.06358,0.96468,0.84136,0.66332,1.38521,1.23451,0.58155]",PRODUCT_PEAK
8,"[0.36186,0.91237,0.61067,0.67185,0.36593,0.08183,0.53005,0.04139]","[0.40187,0.84114,1.55676,0.85745,1.03625,1.60859,0.69128,1.00667]",PRODUCT_PEAK
8,"[0.37559,0.14013,0.08775,0.31546,0.68594,0.91211,0.23455,0.07423]","[0.81482,0.44179,1.08311,1.97446,0.12054,2.08996,0.77354,0.70178]",PRODUCT_PEAK
8,"[0.63066,0.97346,0.38108,0.61026,0.76041,0.89857,0.94449,0.69254]","[1.0064 ,0.8859 ,1.20328,1.27402,1.11289,0.40036,1.18839,0.92876]",PRODUCT_PEAK
8,"[0.8058 ,0.52647,0.08218,0.6962 ,0.75924,0.61211,0.51506,0.83251]","[0.83728,1.3333 ,0.00264,1.40426,1.65237,1.2762 ,1.07801,0.41595]",PRODUCT_PEAK
8,"[0.70789,0.27822,0.09729,0.05988,0.34167,0.12567,0.66133,0.34419]","[0.96881,0.56269,0.99567,1.42522,1.68258,0.69681,1.63178,0.03644]",PRODUCT_PEAK
8,"[0.13982,0.73067,0.48176,0.84448,0.75853,0.50503,0.53544,0.72105]","[1.08901,0.31126,0.09974,0.5979 ,2.39042,2.00778,0.0482 ,1.45569]",PRODUCT_PEAK
8,"[0.6019 ,0.36796,0.82757,0.1216 ,0.10779,0.51221,0.98755,0.13456]","[0.43813,1.12997,1.45006,0.82495,0.52851,1.37592,0.67154,1.58092]",PRODUCT_PEAK
8,"[0.30561,0.18356,0.32351,0.29273,0.40564,0.44481,0.57186,0.83285]","[1.26485,1.29296,1.12857,1.17022,0.23566,0.94512,0.87207,1.09055]",PRODUCT_PEAK
8,"[0.64898,0.58873,0.02359,0.01531,0.82558,0.91372,0.3854 ,0.51965]","[0.10699,1.8903 ,1.63723,0.03277,0.97458,0.46762,1.19117,1.69934]",PRODUCT_PEAK
8,"[0.33537,0.88721,0.42129,0.06409,0.53761,0.10442,0.66023,0.72497]","[1.60209,1.76823,1.13026,0.52451,0.40024,0.5048 ,0.78113,1.28874]",PRODUCT_PEAK
8,"[0.97814,0.70069,0.53463,0.89885,0.71629,0.51302,0.12596,0.79127]","[1.56454,2.09189,1.13534,1.62289,0.02263,1.1534 ,0.15488,0.25443]",PRODUCT_PEAK
8,"[0.07847,0.04967,0.58266,0.78845,0.31604,0.94454,0.1152 ,0.32281]","[0.59001,1.2418 ,1.31837,0.73669,1.16233,1.32134,1.34996,0.27951]",PRODUCT_PEAK
8,"[0.40969,0.02569,0.26178,0.53699,0.0581 ,0.64643,0.21388,0.93884]","[1.73402,1.24822,1.74941,0.2572 ,0.84147,0.27311,0.87848,1.01808]",PRODUCT_PEAK
8,"[0.36111,0.79516,0.69717,0.17361,0.43723,0.60443,0.11852,0.56447]","[1.37983,1.33018,1.44512,1.41188,1.33743,0.06141,0.48326,0.55088]",PRODUCT_PEAK
8,"[0.80539,0.16868,0.44657,0.99704,0.52967,0.0146 ,0.5516 ,0.69492]","[1.71277,0.27676,0.95722,1.39524,1.07126,0.86152,0.48564,1.23959]",PRODUCT_PEAK
8,"[0.97056,0.55276,0.79136,0.64139,0.24394,0.49751,0.08056,0.28875]","[0.35108,0.50706,1.93493,1.646  ,0.02162,0.56968,1.74636,1.22326]",PRODUCT_PEAK
8,"[0.40462,0.46601,0.41844,0.78716,0.95954,0.93794,0.81869,0.82366]","[1.82712,1.07052,1.06439,0.04481,0.38648,1.80859,0.7    ,1.0981 ]",PRODUCT_PEAK
